"iso3","Jan1979","Feb1979","Mar1979","Apr1979","May1979","Jun1979","Jul1979","Aug1979","Sep1979","Oct1979","Nov1979","Dec1979","Jan1980","Feb1980","Mar1980","Apr1980","May1980","Jun1980","Jul1980","Aug1980","Sep1980","Oct1980","Nov1980","Dec1980","Jan1981","Feb1981","Mar1981","Apr1981","May1981","Jun1981","Jul1981","Aug1981","Sep1981","Oct1981","Nov1981","Dec1981","Jan1982","Feb1982","Mar1982","Apr1982","May1982","Jun1982","Jul1982","Aug1982","Sep1982","Oct1982","Nov1982","Dec1982","Jan1983","Feb1983","Mar1983","Apr1983","May1983","Jun1983","Jul1983","Aug1983","Sep1983","Oct1983","Nov1983","Dec1983","Jan1984","Feb1984","Mar1984","Apr1984","May1984","Jun1984","Jul1984","Aug1984","Sep1984","Oct1984","Nov1984","Dec1984","Jan1985","Feb1985","Mar1985","Apr1985","May1985","Jun1985","Jul1985","Aug1985","Sep1985","Oct1985","Nov1985","Dec1985","Jan1986","Feb1986","Mar1986","Apr1986","May1986","Jun1986","Jul1986","Aug1986","Sep1986","Oct1986","Nov1986","Dec1986","Jan1987","Feb1987","Mar1987","Apr1987","May1987","Jun1987","Jul1987","Aug1987","Sep1987","Oct1987","Nov1987","Dec1987","Jan1988","Feb1988","Mar1988","Apr1988","May1988","Jun1988","Jul1988","Aug1988","Sep1988","Oct1988","Nov1988","Dec1988","Jan1989","Feb1989","Mar1989","Apr1989","May1989","Jun1989","Jul1989","Aug1989","Sep1989","Oct1989","Nov1989","Dec1989","Jan1990","Feb1990","Mar1990","Apr1990","May1990","Jun1990","Jul1990","Aug1990","Sep1990","Oct1990","Nov1990","Dec1990","Jan1991","Feb1991","Mar1991","Apr1991","May1991","Jun1991","Jul1991","Aug1991","Sep1991","Oct1991","Nov1991","Dec1991","Jan1992","Feb1992","Mar1992","Apr1992","May1992","Jun1992","Jul1992","Aug1992","Sep1992","Oct1992","Nov1992","Dec1992","Jan1993","Feb1993","Mar1993","Apr1993","May1993","Jun1993","Jul1993","Aug1993","Sep1993","Oct1993","Nov1993","Dec1993","Jan1994","Feb1994","Mar1994","Apr1994","May1994","Jun1994","Jul1994","Aug1994","Sep1994","Oct1994","Nov1994","Dec1994","Jan1995","Feb1995","Mar1995","Apr1995","May1995","Jun1995","Jul1995","Aug1995","Sep1995","Oct1995","Nov1995","Dec1995","Jan1996","Feb1996","Mar1996","Apr1996","May1996","Jun1996","Jul1996","Aug1996","Sep1996","Oct1996","Nov1996","Dec1996","Jan1997","Feb1997","Mar1997","Apr1997","May1997","Jun1997","Jul1997","Aug1997","Sep1997","Oct1997","Nov1997","Dec1997","Jan1998","Feb1998","Mar1998","Apr1998","May1998","Jun1998","Jul1998","Aug1998","Sep1998","Oct1998","Nov1998","Dec1998","Jan1999","Feb1999","Mar1999","Apr1999","May1999","Jun1999","Jul1999","Aug1999","Sep1999","Oct1999","Nov1999","Dec1999","Jan2000","Feb2000","Mar2000","Apr2000","May2000","Jun2000","Jul2000","Aug2000","Sep2000","Oct2000","Nov2000","Dec2000","Jan2001","Feb2001","Mar2001","Apr2001","May2001","Jun2001","Jul2001","Aug2001","Sep2001","Oct2001","Nov2001","Dec2001","Jan2002","Feb2002","Mar2002","Apr2002","May2002","Jun2002","Jul2002","Aug2002","Sep2002","Oct2002","Nov2002","Dec2002","Jan2003","Feb2003","Mar2003","Apr2003","May2003","Jun2003","Jul2003","Aug2003","Sep2003","Oct2003","Nov2003","Dec2003","Jan2004","Feb2004","Mar2004","Apr2004","May2004","Jun2004","Jul2004","Aug2004","Sep2004","Oct2004","Nov2004","Dec2004","Jan2005","Feb2005","Mar2005","Apr2005","May2005","Jun2005","Jul2005","Aug2005","Sep2005","Oct2005","Nov2005","Dec2005","Jan2006","Feb2006","Mar2006","Apr2006","May2006","Jun2006","Jul2006","Aug2006","Sep2006","Oct2006","Nov2006","Dec2006","Jan2007","Feb2007","Mar2007","Apr2007","May2007","Jun2007","Jul2007","Aug2007","Sep2007","Oct2007","Nov2007","Dec2007","Jan2008","Feb2008","Mar2008","Apr2008","May2008","Jun2008","Jul2008","Aug2008","Sep2008","Oct2008","Nov2008","Dec2008","Jan2009","Feb2009","Mar2009","Apr2009","May2009","Jun2009","Jul2009","Aug2009","Sep2009","Oct2009","Nov2009","Dec2009","Jan2010","Feb2010","Mar2010","Apr2010","May2010","Jun2010","Jul2010","Aug2010","Sep2010","Oct2010","Nov2010","Dec2010","Jan2011","Feb2011","Mar2011","Apr2011","May2011","Jun2011","Jul2011","Aug2011","Sep2011","Oct2011","Nov2011","Dec2011","Jan2012","Feb2012","Mar2012","Apr2012","May2012","Jun2012","Jul2012","Aug2012","Sep2012","Oct2012","Nov2012","Dec2012","Jan2013","Feb2013","Mar2013","Apr2013","May2013","Jun2013","Jul2013","Aug2013","Sep2013","Oct2013","Nov2013","Dec2013","Jan2014","Feb2014","Mar2014","Apr2014","May2014","Jun2014","Jul2014","Aug2014","Sep2014","Oct2014","Nov2014","Dec2014","Jan2015","Feb2015","Mar2015","Apr2015","May2015","Jun2015","Jul2015","Aug2015","Sep2015","Oct2015","Nov2015","Dec2015","Jan2016","Feb2016","Mar2016","Apr2016","May2016","Jun2016","Jul2016","Aug2016","Sep2016","Oct2016","Nov2016","Dec2016","Jan2017","Feb2017","Mar2017","Apr2017","May2017","Jun2017","Jul2017","Aug2017","Sep2017","Oct2017","Nov2017","Dec2017","Jan2018","Feb2018","Mar2018","Apr2018","May2018","Jun2018","Jul2018","Aug2018","Sep2018","Oct2018","Nov2018","Dec2018","Jan2019","Feb2019","Mar2019","Apr2019","May2019","Jun2019","Jul2019","Aug2019","Sep2019","Oct2019","Nov2019","Dec2019","Jan2020","Feb2020","Mar2020","Apr2020","May2020","Jun2020","Jul2020","Aug2020","Sep2020","Oct2020","Nov2020","Dec2020","Jan2021","Feb2021","Mar2021","Apr2021","May2021","Jun2021","Jul2021","Aug2021","Sep2021","Oct2021","Nov2021","Dec2021"
"SMR",3.8969665527344,7.30547485351565,10.1691528320313,10.8836303710938,16.8338256835938,21.8424926757813,22.9839111328125,21.8037963867188,18.8373046875,14.9716735839844,9.45308837890627,7.8560729980469,4.92995605468752,6.64876708984377,8.97695312500002,10.0890747070313,14.1579223632813,19.3675476074219,22.0956359863281,23.3786254882813,19.7330261230469,14.8924499511719,8.61867675781252,4.2226501464844,3.17049560546877,4.74968872070315,10.1375061035156,12.8471313476563,16.6467834472656,20.544580078125,22.0758911132813,22.4034973144531,19.8877807617188,16.1385437011719,8.62917480468752,7.74282226562502,5.84343872070315,4.4636169433594,7.4844909667969,10.9794250488281,16.5866027832031,22.5595336914063,24.1182800292969,23.1815734863281,21.4837585449219,15.5636535644531,11.3783203125,8.67971191406252,6.6241394042969,4.65438232421877,9.45919189453127,13.222802734375,17.5115600585938,20.6104064941406,25.2161193847656,22.492333984375,20.0759521484375,15.0590759277344,8.97524414062502,6.6065612792969,6.27749023437502,5.08651123046877,7.69600830078127,11.1534057617188,14.5356994628906,20.0213562011719,23.4498840332031,21.7127624511719,19.1780639648438,15.1815734863281,11.3398681640625,7.62697753906252,2.3865905761719,5.36025390625002,8.54299316406252,12.6666809082031,16.777734375,20.3920532226563,24.7315002441406,23.7277465820313,20.7083679199219,15.2784973144531,9.81527099609377,8.02507934570315,6.1585632324219,3.61214599609377,8.16689453125002,12.64345703125,19.0603881835938,19.8207336425781,22.4146057128906,24.1224304199219,19.3376098632813,15.4717956542969,10.2653442382813,5.76833496093752,4.03692016601565,5.99151000976565,5.75521240234377,12.6724487304688,15.4300170898438,20.2221313476563,24.3348327636719,23.2925048828125,22.5686279296875,16.8530517578125,10.9804626464844,7.20614013671877,8.49514160156252,7.53838500976565,9.4166198730469,12.6091247558594,17.1259704589844,20.0985656738281,25.2921997070313,24.2916809082031,19.4750305175781,16.5892578125,7.68209228515627,6.1839538574219,4.25228271484377,7.43050537109377,10.7961975097656,13.1692443847656,16.7852416992188,19.9654174804688,22.8216491699219,22.82998046875,18.4043518066406,13.279443359375,9.08782348632815,7.71090087890627,5.34597167968752,8.97927246093752,10.8266235351563,11.9488159179688,17.898095703125,21.0012756347656,23.0528503417969,23.1320739746094,19.5084777832031,16.3507019042969,10.7714782714844,5.50893554687502,5.8099304199219,4.2643981933594,10.6027160644531,10.7190795898438,13.7106872558594,20.4478698730469,24.2378479003906,24.1023803710938,21.3308959960938,14.3249145507813,9.66109619140627,4.16524658203127,4.40630493164065,6.0273376464844,8.84591064453127,12.7202392578125,17.2396789550781,19.9880615234375,22.8691345214844,25.4474426269531,20.4419799804688,15.9274841308594,11.8217407226563,7.66463623046877,5.75362548828127,4.9555603027344,7.62130126953127,12.3092895507813,18.5068603515625,22.1538024902344,22.9406982421875,24.431787109375,19.7803894042969,16.1650634765625,9.1103454589844,8.3865905761719,7.62636718750002,5.70440063476565,11.8511901855469,11.7885681152344,17.3923583984375,20.9164367675781,24.5186706542969,25.7421508789063,20.8004089355469,14.7540832519531,11.8873840332031,7.8065124511719,6.05300292968752,8.58095703125002,8.33352050781252,11.9720092773438,16.5593811035156,19.5306335449219,24.6894470214844,22.0318237304688,18.4326110839844,15.6535278320313,9.92751464843752,7.6699157714844,6.94426879882815,5.17617187500002,7.16533813476565,12.6018310546875,17.6177612304688,21.9060607910156,22.7293334960938,22.7062622070313,17.2177368164063,14.5171142578125,11.5769287109375,6.48543701171877,6.63750610351565,8.0617614746094,10.324609375,10.5208374023438,17.6165710449219,21.9283081054688,23.6628356933594,23.2519165039063,20.9601379394531,15.6975952148438,11.012353515625,7.95021972656252,6.93624267578127,8.02581176757815,8.91826782226565,13.4945007324219,17.0910583496094,22.9080749511719,25.525537109375,25.0173278808594,19.8486877441406,15.8977294921875,9.35100708007815,5.13552246093752,5.71804199218752,5.73723754882815,9.8308044433594,13.2247863769531,18.902001953125,21.960107421875,23.6658874511719,24.3663879394531,21.1667724609375,15.8427978515625,9.54488525390627,7.28374633789065,4.67913208007815,6.88674316406252,10.251611328125,14.2729736328125,19.5906616210938,22.872216796875,23.5725036621094,24.6955505371094,20.1082702636719,15.9041687011719,12.4472900390625,9.07622680664065,7.93697509765627,7.52703247070315,12.9624877929688,11.9948974609375,18.6275268554688,21.2528015136719,24.439111328125,25.3861633300781,18.0562377929688,17.5192199707031,9.53896484375002,4.51595458984377,4.02102050781252,8.29396972656252,10.3543029785156,12.3630615234375,17.8188720703125,23.164208984375,23.6449829101563,22.7002197265625,18.3005920410156,16.0086608886719,13.2516723632813,8.27791748046877,6.03231201171877,3.42058715820315,9.06838378906252,11.9062133789063,19.291162109375,25.4816833496094,26.0302978515625,27.1890502929688,18.8579345703125,14.44033203125,11.4536682128906,7.17131958007815,5.3635192871094,6.56853637695315,8.16494140625002,12.25380859375,15.7767883300781,21.2425476074219,23.7498413085938,24.2995544433594,20.0250183105469,17.4056640625,10.897607421875,7.94451293945315,4.5565124511719,3.66372070312502,8.15764770507815,12.051171875,18.2121520996094,22.0743347167969,24.1509948730469,21.6729064941406,19.8114562988281,14.7056213378906,9.99154052734377,5.73748168945315,4.1227966308594,6.04580078125002,8.05181274414065,13.1129089355469,17.5447021484375,21.3841491699219,24.8872314453125,21.9613586425781,20.3195739746094,16.7499328613281,12.0279479980469,8.5051208496094,8.87764892578127,9.16814575195315,10.6873107910156,14.9209838867188,19.0669189453125,22.6054321289063,25.3726440429688,23.3102966308594,18.5169616699219,14.2320190429688,9.2249694824219,5.87746582031252,7.37578735351565,6.76540527343752,9.71126708984377,13.1017700195313,17.2817321777344,21.7995849609375,24.7514282226563,24.651025390625,19.3029418945313,16.574853515625,11.1191040039063,6.94558105468752,5.64873657226565,6.28872070312502,9.69722900390627,13.4896179199219,19.5533996582031,21.3388610839844,24.6955505371094,25.1785522460938,20.8784118652344,14.8073669433594,11.4782348632813,7.09502563476565,4.35189208984377,6.45662841796877,8.85366210937502,12.6366821289063,17.1193786621094,21.4908081054688,25.0497985839844,23.3636413574219,19.1251159667969,14.2486206054688,11.2702270507813,5.93361816406252,5.7243591308594,6.6079040527344,8.93111572265627,14.3059631347656,17.9742370605469,21.9496398925781,23.7038513183594,25.1527954101563,22.6413208007813,14.8410583496094,10.1519409179688,8.36123046875002,5.46187744140627,2.83818969726565,11.0694519042969,12.7296081542969,16.7542053222656,23.3794189453125,25.9965454101563,25.7166381835938,20.2857604980469,16.2860046386719,12.5459533691406,5.57528076171877,5.92058715820315,5.15487060546877,8.44219360351565,13.3526550292969,16.2829528808594,21.1403442382813,24.6420837402344,24.1521240234375,20.4705444335938,16.4396301269531,11.7888122558594,7.09786376953127,8.19048461914065,9.91909179687502,10.8109375,13.75380859375,16.833154296875,21.5797973632813,22.5171447753906,23.0291076660156,18.8814636230469,17.0606018066406,13.3160034179688,8.36611328125002,7.2492614746094,6.7476745605469,9.54506835937502,12.9933410644531,17.9397216796875,22.0487609863281,26.7780700683594,24.5223022460938,20.8595520019531,15.314599609375,11.1719604492188,7.68697509765627,7.06133422851565,9.51046142578127,9.77614746093752,13.8084655761719,16.8713928222656,21.4288269042969,25.1863952636719,23.1657348632813,20.8638244628906,14.7238708496094,11.279443359375,7.11272583007815,3.96416625976565,8.49636230468752,11.4115234375,13.6521850585938,17.7260986328125,23.7144714355469,25.1257568359375,25.7497802734375,19.1762329101563,15.5576721191406,10.5206237792969,6.96987304687502,8.27108154296877,4.62886962890627,8.28164062500002,14.9403015136719,18.7806945800781,22.4042907714844,24.8465515136719,24.8826538085938,20.8040710449219,16.6799255371094,11.7312561035156,6.79558715820315,4.88381347656252,7.72930297851565,11.0559936523438,12.886376953125,14.8465515136719,23.8415771484375,24.8828369140625,24.9090209960938,20.3020568847656,16.7972045898438,12.8587890625,8.60299072265627,6.55703125000002,9.81487426757815,9.52999267578127,13.1779724121094,17.9401794433594,21.582666015625,24.0450378417969,24.9896484375,21.0253845214844,15.0635314941406,11.0122314453125,8.0945983886719,6.0019470214844,8.2080017089844,9.13051757812502,11.5158020019531,16.973291015625,23.3696228027344,25.4836669921875,24.8487487792969,20.6713195800781,14.6064697265625,11.5106750488281,7.1558776855469
"SYR",7.14946899414065,9.9789978027344,12.3167053222656,16.8500610351563,21.4775634765625,25.9484497070313,27.8997436523438,27.7770629882813,26.2033020019531,19.8986755371094,14.2422119140625,7.35335693359377,4.73079833984377,7.12786254882815,10.5158020019531,15.0723205566406,21.041650390625,26.3829284667969,29.3046508789063,27.9610229492188,23.7295471191406,19.5599609375,13.2642761230469,8.51043090820315,6.85173950195315,8.25429687500002,12.1361633300781,15.2280517578125,18.9058166503906,25.7946716308594,28.9054809570313,28.1322570800781,25.9657836914063,20.9785400390625,10.6789184570313,9.4420104980469,6.49837646484377,5.19057617187502,9.55397949218752,17.08388671875,20.3411804199219,25.3389221191406,26.7783142089844,27.2803894042969,25.2562805175781,18.867333984375,9.61296997070315,5.26070556640627,2.9521423339844,5.52797851562502,10.1318298339844,15.1091857910156,20.8842407226563,25.051171875,27.6657348632813,26.6967407226563,24.5352722167969,18.0456176757813,14.177880859375,7.97600708007815,7.21633300781252,8.5146423339844,11.8938232421875,15.0349060058594,21.5815063476563,25.557275390625,27.8597961425781,25.8940063476563,25.0113464355469,19.0460754394531,11.70791015625,5.10036621093752,7.48064575195315,5.3525329589844,9.39785156250002,16.3875061035156,22.6862731933594,25.9316345214844,27.5892272949219,29.9784790039063,24.9684997558594,17.60927734375,14.2454162597656,7.41353759765627,6.69796142578127,9.09304199218752,12.1810546875,17.7170654296875,19.1366821289063,25.2914367675781,28.7127624511719,28.781396484375,26.7788940429688,19.8395935058594,10.4009643554688,6.52077636718752,7.2664733886719,9.8925720214844,8.2773376464844,15.2723327636719,21.8819213867188,25.5276428222656,29.2632385253906,28.5150085449219,25.5541015625,18.0536437988281,11.6345153808594,8.40822753906252,6.25933227539065,7.6160827636719,10.0643249511719,15.3201538085938,21.7436767578125,25.52041015625,29.7029663085938,28.5834594726563,25.3782897949219,18.5503173828125,10.0642333984375,7.66274414062502,3.9421325683594,6.65456542968752,12.5047241210938,20.6927734375,22.9959350585938,25.525537109375,29.0520874023438,28.0606323242188,24.8315979003906,18.8025756835938,13.0169006347656,7.63335571289065,4.39898071289065,7.19216308593752,11.8168884277344,16.1816650390625,21.6702514648438,25.9200073242188,28.5915771484375,27.8387084960938,24.7942749023438,20.5851684570313,14.5498901367188,8.84526977539065,6.01534423828127,7.07149658203127,12.3988891601563,17.3315368652344,20.2550598144531,26.4611755371094,27.6445556640625,27.772607421875,24.8988891601563,20.2912231445313,13.4441162109375,6.30776367187502,3.00173339843752,3.64913330078127,8.5655456542969,15.8117919921875,19.987451171875,24.6717468261719,26.89296875,28.4658447265625,24.3947387695313,20.6741271972656,11.6315551757813,5.2488952636719,5.03704223632815,5.58294067382815,10.3358703613281,16.1518798828125,19.1473937988281,25.5991760253906,28.5902648925781,28.7617736816406,25.2282043457031,21.2614379882813,10.51259765625,9.19075927734377,8.65801391601565,8.33974609375002,12.1091247558594,18.8140502929688,22.6577392578125,26.303125,27.9495178222656,28.3995910644531,27.3139282226563,21.9035888671875,12.186181640625,5.30413208007815,7.60418090820315,9.20745239257815,12.0336242675781,15.7272277832031,22.6496520996094,26.7544799804688,27.8180786132813,28.411767578125,25.1998229980469,19.338525390625,10.7433715820313,6.9758239746094,6.96184692382815,8.93731079101565,10.8136840820313,14.7764221191406,23.4577270507813,26.4278198242188,30.0904174804688,28.7915588378906,24.8555541992188,18.6425720214844,13.493798828125,10.5167785644531,6.98208007812502,5.71016845703127,8.69658813476565,14.1739135742188,22.9614196777344,26.4920593261719,28.7161499023438,26.5635009765625,24.0745483398438,20.1440368652344,13.2434326171875,8.7647644042969,6.11040649414065,7.7656188964844,10.867822265625,17.5691772460938,22.074365234375,27.3596435546875,30.0407348632813,30.7766967773438,26.1356750488281,21.1918579101563,16.6868835449219,10.1585632324219,8.37630615234377,9.76531372070315,12.582421875,17.2038208007813,23.9746032714844,26.6398864746094,29.3474060058594,29.4473510742188,25.4674926757813,21.0573059082031,13.6219116210938,9.50838623046877,6.05538330078127,7.54326782226565,10.91396484375,18.3588500976563,22.0333190917969,27.4800964355469,31.6310974121094,29.2463317871094,25.4038940429688,19.1474548339844,13.74208984375,8.52852783203127,7.89531860351565,9.07622680664065,15.4671569824219,18.2116943359375,21.3987976074219,27.5493713378906,29.8617797851563,29.4523864746094,26.1559387207031,20.7276550292969,12.3806396484375,8.99715576171877,5.42669067382815,10.2023559570313,13.5006042480469,15.9320617675781,21.2834716796875,26.71279296875,29.8918090820313,28.4302307128906,25.6836486816406,21.8284545898438,14.4083801269531,6.6512390136719,8.39678344726565,7.0041442871094,9.79949340820315,16.5132995605469,24.0047241210938,26.7934509277344,29.2238708496094,29.8281799316406,25.081689453125,21.4455505371094,13.0378662109375,8.04094848632815,7.20626220703127,7.89821777343752,13.6641784667969,16.6429992675781,21.1831604003906,26.4310546875,29.6816345214844,28.1210266113281,25.7644897460938,21.7368103027344,13.0636840820313,6.22832641601565,7.05007324218752,7.58413085937502,12.760400390625,17.5854736328125,21.6364685058594,25.676416015625,29.3699279785156,28.8835388183594,24.9730163574219,19.0019165039063,11.8557067871094,10.0302062988281,6.24532470703127,9.11849365234377,12.9823547363281,17.2625671386719,22.6740966796875,27.5905395507813,28.4423767089844,29.5425354003906,25.6567016601563,19.9382263183594,11.2904602050781,6.3821960449219,5.45156250000002,8.9722839355469,12.1628051757813,14.6886535644531,23.7566467285156,27.2894226074219,30.0599609375,29.0608764648438,26.235498046875,21.7463012695313,13.6384521484375,7.4603210449219,3.56630859375002,7.6131530761719,15.771630859375,19.7231384277344,21.3443542480469,27.6185546875,29.4777465820313,30.0417724609375,25.9414306640625,20.1125122070313,14.1473022460938,7.61525878906252,6.5869079589844,9.73858032226565,11.5620056152344,16.5944763183594,21.8326965332031,27.5615478515625,28.9996276855469,28.6043334960938,24.3708740234375,21.8296752929688,12.7648559570313,10.6595397949219,9.66072998046877,10.398583984375,14.6572814941406,18.264306640625,23.28017578125,27.2388549804688,30.1151977539063,31.7879577636719,27.3806396484375,22.0518127441406,15.8197265625,10.2776123046875,7.80837402343752,9.09340820312502,12.6088500976563,16.4450622558594,21.1157775878906,26.3588500976563,29.9390502929688,29.0491882324219,25.9450622558594,19.0652404785156,9.88247070312502,7.08635864257815,6.43435058593752,6.95827636718752,9.85207519531252,18.9869934082031,22.2418762207031,28.4392639160156,30.6337524414063,29.6089721679688,26.745751953125,21.5839477539063,15.1422668457031,9.51973876953127,7.34209594726565,10.7780395507813,14.0408874511719,18.0609069824219,23.5984436035156,27.0070739746094,29.0999084472656,29.4136291503906,25.2849670410156,19.05849609375,15.7810302734375,6.35860595703127,8.99569091796877,10.3673034667969,14.5698181152344,19.2863098144531,23.0864807128906,26.858056640625,29.2921997070313,29.9909912109375,25.630029296875,20.1186462402344,12.6384521484375,10.6433349609375,6.7940612792969,9.1635681152344,13.2417846679688,16.5795532226563,23.154931640625,25.7112365722656,29.9120422363281,30.1440063476563,28.7363830566406,22.4168334960938,14.2442565917969,8.5991149902344,6.58831176757815,12.4121643066406,14.4571472167969,20.6237731933594,22.6409240722656,28.4872375488281,30.4023986816406,30.8611999511719,25.7744995117188,22.0207763671875,13.18349609375,6.90560302734377,6.19753417968752,8.20675048828127,13.1643005371094,17.5648132324219,22.8119140625,27.5976196289063,31.6882568359375,30.1462951660156,27.78603515625,20.68349609375,14.5874267578125,10.7517944335938,8.85744628906252,11.3422180175781,16.2697692871094,19.2787109375,23.7296081542969,27.0300231933594,29.4192138671875,29.5564514160156,27.5009094238281,21.6486145019531,13.7139221191406,10.0802551269531,7.46737060546877,9.29738769531252,11.6225524902344,14.9444213867188,24.5380187988281,28.5880065917969,29.3271728515625,30.0102172851563,26.5879760742188,22.4168334960938,15.1703125,9.72854003906252,7.4291931152344,8.26442871093752,13.8010803222656,17.4822937011719,23.1671081542969,26.4929138183594,31.1137634277344,29.7199951171875,29.5653625488281,23.3861938476563,14.075830078125,10.1513916015625,9.2945495605469,10.8289733886719,12.9023071289063,19.1099792480469,25.2058044433594,26.6169982910156,30.862939453125,30.5391174316406,25.7151123046875,21.2410827636719,15.6881958007813,9.88128051757815
