"iso3","weighted_mean.X1979.01.01","weighted_mean.X1979.02.01","weighted_mean.X1979.03.01","weighted_mean.X1979.04.01","weighted_mean.X1979.05.01","weighted_mean.X1979.06.01","weighted_mean.X1979.07.01","weighted_mean.X1979.08.01","weighted_mean.X1979.09.01","weighted_mean.X1979.10.01","weighted_mean.X1979.11.01","weighted_mean.X1979.12.01","weighted_mean.X1980.01.01","weighted_mean.X1980.02.01","weighted_mean.X1980.03.01","weighted_mean.X1980.04.01","weighted_mean.X1980.05.01","weighted_mean.X1980.06.01","weighted_mean.X1980.07.01","weighted_mean.X1980.08.01","weighted_mean.X1980.09.01","weighted_mean.X1980.10.01","weighted_mean.X1980.11.01","weighted_mean.X1980.12.01","weighted_mean.X1981.01.01","weighted_mean.X1981.02.01","weighted_mean.X1981.03.01","weighted_mean.X1981.04.01","weighted_mean.X1981.05.01","weighted_mean.X1981.06.01","weighted_mean.X1981.07.01","weighted_mean.X1981.08.01","weighted_mean.X1981.09.01","weighted_mean.X1981.10.01","weighted_mean.X1981.11.01","weighted_mean.X1981.12.01","weighted_mean.X1982.01.01","weighted_mean.X1982.02.01","weighted_mean.X1982.03.01","weighted_mean.X1982.04.01","weighted_mean.X1982.05.01","weighted_mean.X1982.06.01","weighted_mean.X1982.07.01","weighted_mean.X1982.08.01","weighted_mean.X1982.09.01","weighted_mean.X1982.10.01","weighted_mean.X1982.11.01","weighted_mean.X1982.12.01","weighted_mean.X1983.01.01","weighted_mean.X1983.02.01","weighted_mean.X1983.03.01","weighted_mean.X1983.04.01","weighted_mean.X1983.05.01","weighted_mean.X1983.06.01","weighted_mean.X1983.07.01","weighted_mean.X1983.08.01","weighted_mean.X1983.09.01","weighted_mean.X1983.10.01","weighted_mean.X1983.11.01","weighted_mean.X1983.12.01","weighted_mean.X1984.01.01","weighted_mean.X1984.02.01","weighted_mean.X1984.03.01","weighted_mean.X1984.04.01","weighted_mean.X1984.05.01","weighted_mean.X1984.06.01","weighted_mean.X1984.07.01","weighted_mean.X1984.08.01","weighted_mean.X1984.09.01","weighted_mean.X1984.10.01","weighted_mean.X1984.11.01","weighted_mean.X1984.12.01","weighted_mean.X1985.01.01","weighted_mean.X1985.02.01","weighted_mean.X1985.03.01","weighted_mean.X1985.04.01","weighted_mean.X1985.05.01","weighted_mean.X1985.06.01","weighted_mean.X1985.07.01","weighted_mean.X1985.08.01","weighted_mean.X1985.09.01","weighted_mean.X1985.10.01","weighted_mean.X1985.11.01","weighted_mean.X1985.12.01","weighted_mean.X1986.01.01","weighted_mean.X1986.02.01","weighted_mean.X1986.03.01","weighted_mean.X1986.04.01","weighted_mean.X1986.05.01","weighted_mean.X1986.06.01","weighted_mean.X1986.07.01","weighted_mean.X1986.08.01","weighted_mean.X1986.09.01","weighted_mean.X1986.10.01","weighted_mean.X1986.11.01","weighted_mean.X1986.12.01","weighted_mean.X1987.01.01","weighted_mean.X1987.02.01","weighted_mean.X1987.03.01","weighted_mean.X1987.04.01","weighted_mean.X1987.05.01","weighted_mean.X1987.06.01","weighted_mean.X1987.07.01","weighted_mean.X1987.08.01","weighted_mean.X1987.09.01","weighted_mean.X1987.10.01","weighted_mean.X1987.11.01","weighted_mean.X1987.12.01","weighted_mean.X1988.01.01","weighted_mean.X1988.02.01","weighted_mean.X1988.03.01","weighted_mean.X1988.04.01","weighted_mean.X1988.05.01","weighted_mean.X1988.06.01","weighted_mean.X1988.07.01","weighted_mean.X1988.08.01","weighted_mean.X1988.09.01","weighted_mean.X1988.10.01","weighted_mean.X1988.11.01","weighted_mean.X1988.12.01","weighted_mean.X1989.01.01","weighted_mean.X1989.02.01","weighted_mean.X1989.03.01","weighted_mean.X1989.04.01","weighted_mean.X1989.05.01","weighted_mean.X1989.06.01","weighted_mean.X1989.07.01","weighted_mean.X1989.08.01","weighted_mean.X1989.09.01","weighted_mean.X1989.10.01","weighted_mean.X1989.11.01","weighted_mean.X1989.12.01","weighted_mean.X1990.01.01","weighted_mean.X1990.02.01","weighted_mean.X1990.03.01","weighted_mean.X1990.04.01","weighted_mean.X1990.05.01","weighted_mean.X1990.06.01","weighted_mean.X1990.07.01","weighted_mean.X1990.08.01","weighted_mean.X1990.09.01","weighted_mean.X1990.10.01","weighted_mean.X1990.11.01","weighted_mean.X1990.12.01","weighted_mean.X1991.01.01","weighted_mean.X1991.02.01","weighted_mean.X1991.03.01","weighted_mean.X1991.04.01","weighted_mean.X1991.05.01","weighted_mean.X1991.06.01","weighted_mean.X1991.07.01","weighted_mean.X1991.08.01","weighted_mean.X1991.09.01","weighted_mean.X1991.10.01","weighted_mean.X1991.11.01","weighted_mean.X1991.12.01","weighted_mean.X1992.01.01","weighted_mean.X1992.02.01","weighted_mean.X1992.03.01","weighted_mean.X1992.04.01","weighted_mean.X1992.05.01","weighted_mean.X1992.06.01","weighted_mean.X1992.07.01","weighted_mean.X1992.08.01","weighted_mean.X1992.09.01","weighted_mean.X1992.10.01","weighted_mean.X1992.11.01","weighted_mean.X1992.12.01","weighted_mean.X1993.01.01","weighted_mean.X1993.02.01","weighted_mean.X1993.03.01","weighted_mean.X1993.04.01","weighted_mean.X1993.05.01","weighted_mean.X1993.06.01","weighted_mean.X1993.07.01","weighted_mean.X1993.08.01","weighted_mean.X1993.09.01","weighted_mean.X1993.10.01","weighted_mean.X1993.11.01","weighted_mean.X1993.12.01","weighted_mean.X1994.01.01","weighted_mean.X1994.02.01","weighted_mean.X1994.03.01","weighted_mean.X1994.04.01","weighted_mean.X1994.05.01","weighted_mean.X1994.06.01","weighted_mean.X1994.07.01","weighted_mean.X1994.08.01","weighted_mean.X1994.09.01","weighted_mean.X1994.10.01","weighted_mean.X1994.11.01","weighted_mean.X1994.12.01","weighted_mean.X1995.01.01","weighted_mean.X1995.02.01","weighted_mean.X1995.03.01","weighted_mean.X1995.04.01","weighted_mean.X1995.05.01","weighted_mean.X1995.06.01","weighted_mean.X1995.07.01","weighted_mean.X1995.08.01","weighted_mean.X1995.09.01","weighted_mean.X1995.10.01","weighted_mean.X1995.11.01","weighted_mean.X1995.12.01","weighted_mean.X1996.01.01","weighted_mean.X1996.02.01","weighted_mean.X1996.03.01","weighted_mean.X1996.04.01","weighted_mean.X1996.05.01","weighted_mean.X1996.06.01","weighted_mean.X1996.07.01","weighted_mean.X1996.08.01","weighted_mean.X1996.09.01","weighted_mean.X1996.10.01","weighted_mean.X1996.11.01","weighted_mean.X1996.12.01","weighted_mean.X1997.01.01","weighted_mean.X1997.02.01","weighted_mean.X1997.03.01","weighted_mean.X1997.04.01","weighted_mean.X1997.05.01","weighted_mean.X1997.06.01","weighted_mean.X1997.07.01","weighted_mean.X1997.08.01","weighted_mean.X1997.09.01","weighted_mean.X1997.10.01","weighted_mean.X1997.11.01","weighted_mean.X1997.12.01","weighted_mean.X1998.01.01","weighted_mean.X1998.02.01","weighted_mean.X1998.03.01","weighted_mean.X1998.04.01","weighted_mean.X1998.05.01","weighted_mean.X1998.06.01","weighted_mean.X1998.07.01","weighted_mean.X1998.08.01","weighted_mean.X1998.09.01","weighted_mean.X1998.10.01","weighted_mean.X1998.11.01","weighted_mean.X1998.12.01","weighted_mean.X1999.01.01","weighted_mean.X1999.02.01","weighted_mean.X1999.03.01","weighted_mean.X1999.04.01","weighted_mean.X1999.05.01","weighted_mean.X1999.06.01","weighted_mean.X1999.07.01","weighted_mean.X1999.08.01","weighted_mean.X1999.09.01","weighted_mean.X1999.10.01","weighted_mean.X1999.11.01","weighted_mean.X1999.12.01","weighted_mean.X2000.01.01","weighted_mean.X2000.02.01","weighted_mean.X2000.03.01","weighted_mean.X2000.04.01","weighted_mean.X2000.05.01","weighted_mean.X2000.06.01","weighted_mean.X2000.07.01","weighted_mean.X2000.08.01","weighted_mean.X2000.09.01","weighted_mean.X2000.10.01","weighted_mean.X2000.11.01","weighted_mean.X2000.12.01","weighted_mean.X2001.01.01","weighted_mean.X2001.02.01","weighted_mean.X2001.03.01","weighted_mean.X2001.04.01","weighted_mean.X2001.05.01","weighted_mean.X2001.06.01","weighted_mean.X2001.07.01","weighted_mean.X2001.08.01","weighted_mean.X2001.09.01","weighted_mean.X2001.10.01","weighted_mean.X2001.11.01","weighted_mean.X2001.12.01","weighted_mean.X2002.01.01","weighted_mean.X2002.02.01","weighted_mean.X2002.03.01","weighted_mean.X2002.04.01","weighted_mean.X2002.05.01","weighted_mean.X2002.06.01","weighted_mean.X2002.07.01","weighted_mean.X2002.08.01","weighted_mean.X2002.09.01","weighted_mean.X2002.10.01","weighted_mean.X2002.11.01","weighted_mean.X2002.12.01","weighted_mean.X2003.01.01","weighted_mean.X2003.02.01","weighted_mean.X2003.03.01","weighted_mean.X2003.04.01","weighted_mean.X2003.05.01","weighted_mean.X2003.06.01","weighted_mean.X2003.07.01","weighted_mean.X2003.08.01","weighted_mean.X2003.09.01","weighted_mean.X2003.10.01","weighted_mean.X2003.11.01","weighted_mean.X2003.12.01","weighted_mean.X2004.01.01","weighted_mean.X2004.02.01","weighted_mean.X2004.03.01","weighted_mean.X2004.04.01","weighted_mean.X2004.05.01","weighted_mean.X2004.06.01","weighted_mean.X2004.07.01","weighted_mean.X2004.08.01","weighted_mean.X2004.09.01","weighted_mean.X2004.10.01","weighted_mean.X2004.11.01","weighted_mean.X2004.12.01","weighted_mean.X2005.01.01","weighted_mean.X2005.02.01","weighted_mean.X2005.03.01","weighted_mean.X2005.04.01","weighted_mean.X2005.05.01","weighted_mean.X2005.06.01","weighted_mean.X2005.07.01","weighted_mean.X2005.08.01","weighted_mean.X2005.09.01","weighted_mean.X2005.10.01","weighted_mean.X2005.11.01","weighted_mean.X2005.12.01","weighted_mean.X2006.01.01","weighted_mean.X2006.02.01","weighted_mean.X2006.03.01","weighted_mean.X2006.04.01","weighted_mean.X2006.05.01","weighted_mean.X2006.06.01","weighted_mean.X2006.07.01","weighted_mean.X2006.08.01","weighted_mean.X2006.09.01","weighted_mean.X2006.10.01","weighted_mean.X2006.11.01","weighted_mean.X2006.12.01","weighted_mean.X2007.01.01","weighted_mean.X2007.02.01","weighted_mean.X2007.03.01","weighted_mean.X2007.04.01","weighted_mean.X2007.05.01","weighted_mean.X2007.06.01","weighted_mean.X2007.07.01","weighted_mean.X2007.08.01","weighted_mean.X2007.09.01","weighted_mean.X2007.10.01","weighted_mean.X2007.11.01","weighted_mean.X2007.12.01","weighted_mean.X2008.01.01","weighted_mean.X2008.02.01","weighted_mean.X2008.03.01","weighted_mean.X2008.04.01","weighted_mean.X2008.05.01","weighted_mean.X2008.06.01","weighted_mean.X2008.07.01","weighted_mean.X2008.08.01","weighted_mean.X2008.09.01","weighted_mean.X2008.10.01","weighted_mean.X2008.11.01","weighted_mean.X2008.12.01","weighted_mean.X2009.01.01","weighted_mean.X2009.02.01","weighted_mean.X2009.03.01","weighted_mean.X2009.04.01","weighted_mean.X2009.05.01","weighted_mean.X2009.06.01","weighted_mean.X2009.07.01","weighted_mean.X2009.08.01","weighted_mean.X2009.09.01","weighted_mean.X2009.10.01","weighted_mean.X2009.11.01","weighted_mean.X2009.12.01","weighted_mean.X2010.01.01","weighted_mean.X2010.02.01","weighted_mean.X2010.03.01","weighted_mean.X2010.04.01","weighted_mean.X2010.05.01","weighted_mean.X2010.06.01","weighted_mean.X2010.07.01","weighted_mean.X2010.08.01","weighted_mean.X2010.09.01","weighted_mean.X2010.10.01","weighted_mean.X2010.11.01","weighted_mean.X2010.12.01","weighted_mean.X2011.01.01","weighted_mean.X2011.02.01","weighted_mean.X2011.03.01","weighted_mean.X2011.04.01","weighted_mean.X2011.05.01","weighted_mean.X2011.06.01","weighted_mean.X2011.07.01","weighted_mean.X2011.08.01","weighted_mean.X2011.09.01","weighted_mean.X2011.10.01","weighted_mean.X2011.11.01","weighted_mean.X2011.12.01","weighted_mean.X2012.01.01","weighted_mean.X2012.02.01","weighted_mean.X2012.03.01","weighted_mean.X2012.04.01","weighted_mean.X2012.05.01","weighted_mean.X2012.06.01","weighted_mean.X2012.07.01","weighted_mean.X2012.08.01","weighted_mean.X2012.09.01","weighted_mean.X2012.10.01","weighted_mean.X2012.11.01","weighted_mean.X2012.12.01","weighted_mean.X2013.01.01","weighted_mean.X2013.02.01","weighted_mean.X2013.03.01","weighted_mean.X2013.04.01","weighted_mean.X2013.05.01","weighted_mean.X2013.06.01","weighted_mean.X2013.07.01","weighted_mean.X2013.08.01","weighted_mean.X2013.09.01","weighted_mean.X2013.10.01","weighted_mean.X2013.11.01","weighted_mean.X2013.12.01","weighted_mean.X2014.01.01","weighted_mean.X2014.02.01","weighted_mean.X2014.03.01","weighted_mean.X2014.04.01","weighted_mean.X2014.05.01","weighted_mean.X2014.06.01","weighted_mean.X2014.07.01","weighted_mean.X2014.08.01","weighted_mean.X2014.09.01","weighted_mean.X2014.10.01","weighted_mean.X2014.11.01","weighted_mean.X2014.12.01","weighted_mean.X2015.01.01","weighted_mean.X2015.02.01","weighted_mean.X2015.03.01","weighted_mean.X2015.04.01","weighted_mean.X2015.05.01","weighted_mean.X2015.06.01","weighted_mean.X2015.07.01","weighted_mean.X2015.08.01","weighted_mean.X2015.09.01","weighted_mean.X2015.10.01","weighted_mean.X2015.11.01","weighted_mean.X2015.12.01","weighted_mean.X2016.01.01","weighted_mean.X2016.02.01","weighted_mean.X2016.03.01","weighted_mean.X2016.04.01","weighted_mean.X2016.05.01","weighted_mean.X2016.06.01","weighted_mean.X2016.07.01","weighted_mean.X2016.08.01","weighted_mean.X2016.09.01","weighted_mean.X2016.10.01","weighted_mean.X2016.11.01","weighted_mean.X2016.12.01","weighted_mean.X2017.01.01","weighted_mean.X2017.02.01","weighted_mean.X2017.03.01","weighted_mean.X2017.04.01","weighted_mean.X2017.05.01","weighted_mean.X2017.06.01","weighted_mean.X2017.07.01","weighted_mean.X2017.08.01","weighted_mean.X2017.09.01","weighted_mean.X2017.10.01","weighted_mean.X2017.11.01","weighted_mean.X2017.12.01","weighted_mean.X2018.01.01","weighted_mean.X2018.02.01","weighted_mean.X2018.03.01","weighted_mean.X2018.04.01","weighted_mean.X2018.05.01","weighted_mean.X2018.06.01","weighted_mean.X2018.07.01","weighted_mean.X2018.08.01","weighted_mean.X2018.09.01","weighted_mean.X2018.10.01","weighted_mean.X2018.11.01","weighted_mean.X2018.12.01","weighted_mean.X2019.01.01","weighted_mean.X2019.02.01","weighted_mean.X2019.03.01","weighted_mean.X2019.04.01","weighted_mean.X2019.05.01","weighted_mean.X2019.06.01","weighted_mean.X2019.07.01","weighted_mean.X2019.08.01","weighted_mean.X2019.09.01","weighted_mean.X2019.10.01","weighted_mean.X2019.11.01","weighted_mean.X2019.12.01","weighted_mean.X2020.01.01","weighted_mean.X2020.02.01","weighted_mean.X2020.03.01","weighted_mean.X2020.04.01","weighted_mean.X2020.05.01","weighted_mean.X2020.06.01","weighted_mean.X2020.07.01","weighted_mean.X2020.08.01","weighted_mean.X2020.09.01","weighted_mean.X2020.10.01","weighted_mean.X2020.11.01","weighted_mean.X2020.12.01","weighted_mean.X2021.01.01","weighted_mean.X2021.02.01","weighted_mean.X2021.03.01","weighted_mean.X2021.04.01","weighted_mean.X2021.05.01","weighted_mean.X2021.06.01","weighted_mean.X2021.07.01","weighted_mean.X2021.08.01","weighted_mean.X2021.09.01","weighted_mean.X2021.10.01","weighted_mean.X2021.11.01","weighted_mean.X2021.12.01"
"SMR",277.134826660156,280.506713867188,283.339996337891,284.065246582031,289.977264404297,294.990814208984,296.135803222656,294.979522705078,292.016754150391,288.171722412109,282.666900634766,281.076477050781,278.163482666016,279.849517822266,282.153961181641,283.272125244141,287.326904296875,292.523590087891,295.240356445312,296.537719726562,292.919860839844,288.097839355469,281.850128173828,277.461273193359,276.414611816406,277.960845947266,283.276885986328,286.0009765625,289.801727294922,293.691741943359,295.227752685547,295.564605712891,293.071197509766,289.334197998047,281.863739013672,280.951477050781,279.062286376953,277.690307617188,280.666290283203,284.138244628906,289.731872558594,295.699096679688,297.279937744141,296.355590820312,294.668426513672,288.771850585938,284.599426269531,281.901306152344,279.865905761719,277.870788574219,282.630432128906,286.367279052734,290.662780761719,293.771606445312,298.368011474609,295.674835205078,293.265380859375,288.273406982422,282.206970214844,279.827362060547,279.496551513672,278.292449951172,280.881958007812,284.318176269531,287.698669433594,293.161437988281,296.594696044922,294.891998291016,292.365142822266,288.380645751953,284.566436767578,280.867462158203,275.646942138672,278.568542480469,281.718811035156,285.825439453125,289.924530029297,293.543914794922,297.873016357422,296.888946533203,293.889038085938,288.493255615234,283.034820556641,281.254821777344,279.385559082031,276.829437255859,281.352905273438,285.802032470703,292.196228027344,292.983093261719,295.579193115234,297.288726806641,292.516815185547,288.673583984375,283.488311767578,279.021301269531,277.262542724609,279.191436767578,278.939361572266,285.826263427734,288.589019775391,293.359985351562,297.482666015625,296.462280273438,295.747283935547,290.045776367188,284.203002929688,280.435363769531,281.710784912109,280.742858886719,282.597198486328,285.767211914062,290.277465820312,293.256256103516,298.436889648438,297.453735351562,292.666778564453,289.776092529297,280.929138183594,279.422943115234,277.503326416016,280.633728027344,283.94775390625,286.324920654297,289.934387207031,293.114196777344,295.978729248047,296.005676269531,291.597961425781,286.512329101562,282.326751708984,280.94775390625,278.594177246094,282.165069580078,283.997375488281,285.116912841797,291.058990478516,294.154754638672,296.211120605469,296.304992675781,292.694946289062,289.536163330078,283.996612548828,278.743865966797,279.042419433594,277.479522705078,283.765075683594,283.905578613281,286.883209228516,293.591003417969,297.382507324219,297.276641845703,294.517974853516,287.540924072266,282.886474609375,277.425323486328,277.638763427734,279.234954833984,282.017364501953,285.8720703125,290.39697265625,293.15771484375,296.028289794922,298.614196777344,293.633117675781,289.120300292969,285.034973144531,280.889709472656,278.990447998047,278.182250976562,280.7900390625,285.457885742188,291.660675048828,295.306915283203,296.092010498047,297.592254638672,292.95654296875,289.354461669922,282.331115722656,281.610046386719,280.840209960938,278.919219970703,284.997833251953,284.955718994141,290.535522460938,294.070861816406,297.688873291016,298.902770996094,293.973968505859,287.95263671875,285.108154296875,281.043640136719,279.266448974609,281.776306152344,281.515869140625,285.119201660156,289.712615966797,292.694549560547,297.838439941406,295.216278076172,291.617828369141,288.855377197266,283.149841308594,280.877075195312,280.163513183594,278.390350341797,280.349243164062,285.754486083984,290.763916015625,295.052337646484,295.873474121094,295.870239257812,290.410278320312,287.706878662109,284.767181396484,279.708679199219,279.847320556641,281.256591796875,283.49462890625,283.689025878906,290.755706787109,295.066833496094,296.796875,296.417449951172,294.135375976562,288.882629394531,284.210784912109,281.167907714844,280.149658203125,281.213958740234,282.082366943359,286.629608154297,290.237548828125,296.039978027344,298.663177490234,298.170501708984,293.019317626953,289.091705322266,282.566040039062,278.383331298828,278.941009521484,278.929565429688,282.984954833984,286.369384765625,292.034881591797,295.108123779297,296.818572998047,297.518310546875,294.344299316406,289.041839599609,282.763000488281,280.501403808594,277.908203125,280.079040527344,283.405395507812,287.406555175781,292.736755371094,296.021606445312,296.719970703125,297.857666015625,293.293884277344,289.100921630859,285.660247802734,282.300872802734,281.141479492188,280.741546630859,286.1083984375,285.167327880859,291.783874511719,294.412261962891,297.590209960938,298.544830322266,291.258850097656,290.70751953125,282.771423339844,277.756011962891,277.253967285156,281.469543457031,283.514678955078,285.531066894531,290.979797363281,296.306915283203,296.804107666016,295.876373291016,291.503845214844,289.208801269531,286.44384765625,281.485992431641,279.254455566406,276.641418457031,282.242126464844,285.062561035156,292.425842285156,298.622619628906,299.164031982422,300.339813232422,292.053894042969,287.641082763672,284.653472900391,280.394561767578,278.582183837891,279.75927734375,281.339294433594,285.415557861328,288.939636230469,294.396911621094,296.908416748047,297.464233398438,293.212463378906,290.584106445312,284.121185302734,281.176666259766,277.794464111328,276.888671875,281.315063476562,285.216125488281,291.359497070312,295.225250244141,297.310150146484,294.850494384766,292.999847412109,287.906860351562,283.21630859375,278.967834472656,277.346008300781,279.239196777344,281.216522216797,286.262298583984,290.698791503906,294.529388427734,298.053253173828,295.137420654297,293.508148193359,289.956878662109,285.254730224609,281.736145019531,282.079559326172,282.355133056641,283.856994628906,288.078186035156,292.228698730469,295.754547119141,298.506378173828,296.470672607422,291.715637207031,287.441009521484,282.453155517578,279.115570068359,280.590576171875,279.963165283203,282.875122070312,286.257110595703,290.445159912109,294.953887939453,297.908996582031,297.810791015625,292.493011474609,289.75830078125,284.335968017578,280.177185058594,278.878692626953,279.497650146484,282.85693359375,286.642883300781,292.695159912109,294.488616943359,297.8408203125,298.341644287109,294.065856933594,288.019836425781,284.686340332031,280.322174072266,277.591857910156,279.660522460938,282.019195556641,285.793334960938,290.278503417969,294.643951416016,298.204467773438,296.529541015625,292.321624755859,287.457000732422,284.472045898438,279.160003662109,278.945831298828,279.809509277344,282.095520019531,287.453948974609,291.119506835938,295.100921630859,296.85498046875,298.305786132812,295.819122314453,288.053649902344,283.385070800781,281.586334228516,278.699249267578,276.053466796875,284.216796875,285.882781982422,289.913208007812,296.516876220703,299.139587402344,298.876770019531,293.474151611328,289.489654541016,285.764129638672,278.819305419922,279.142364501953,278.365875244141,281.608428955078,286.493591308594,289.451141357422,294.291595458984,297.797576904297,297.322448730469,293.654541015625,289.627624511719,284.995025634766,280.330902099609,281.385314941406,283.091217041016,283.980743408203,286.910034179688,289.998260498047,294.746002197266,295.689239501953,296.206878662109,292.07568359375,290.254089355469,286.513977050781,281.583679199219,280.462158203125,279.944305419922,282.714935302734,286.146087646484,291.090759277344,295.212890625,299.925598144531,297.6904296875,294.036834716797,288.518310546875,284.385681152344,280.917999267578,280.274688720703,282.683868408203,282.946105957031,286.96044921875,290.029846191406,294.589172363281,298.341552734375,296.346099853516,294.058349609375,287.935974121094,284.498382568359,280.364044189453,277.197937011719,281.679077148438,284.559936523438,286.808776855469,290.881164550781,296.858276367188,298.271057128906,298.904449462891,292.371673583984,288.773864746094,283.749694824219,280.198028564453,281.467712402344,277.843688964844,281.448852539062,288.073303222656,291.951629638672,295.575347900391,298.00830078125,298.073272705078,293.996612548828,289.879760742188,284.937835693359,280.035491943359,278.115020751953,280.905731201172,284.204742431641,286.044677734375,288.01513671875,296.982360839844,298.057800292969,298.086944580078,293.502227783203,289.999755859375,286.067962646484,281.818817138672,279.767211914062,282.990051269531,282.708740234375,286.334625244141,291.092468261719,294.729583740234,297.207214355469,298.161010742188,294.21533203125,288.273162841797,284.226379394531,281.298522949219,279.211212158203,281.370178222656,282.305541992188,284.684326171875,290.125213623047,296.515960693359,298.627899169922,298.008636474609,293.862487792969,287.819000244141,284.71923828125,280.380401611328
